EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-11-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 108974) of NETHERLANDS, AMSTERDAM (STAID: 2358)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
  2358,108974,19690125,    1,    0
  2358,108974,19690126,    0,    0
  2358,108974,19690127,    4,    0
  2358,108974,19690128,   87,    0
  2358,108974,19690129,    0,    0
  2358,108974,19690130,    2,    0
  2358,108974,19690131,    0,    0
  2358,108974,19690201,   29,    0
  2358,108974,19690202,   74,    0
  2358,108974,19690203,   10,    0
  2358,108974,19690204,   14,    0
  2358,108974,19690205,    3,    0
  2358,108974,19690206,   66,    0
  2358,108974,19690207,   35,    0
  2358,108974,19690208,   65,    0
  2358,108974,19690209,   47,    0
  2358,108974,19690210,    9,    0
  2358,108974,19690211,   93,    0
  2358,108974,19690212,    8,    0
  2358,108974,19690213,    0,    0
  2358,108974,19690214,    0,    0
  2358,108974,19690215,    0,    0
  2358,108974,19690216,   10,    0
  2358,108974,19690217,   17,    0
  2358,108974,19690218,    1,    0
  2358,108974,19690219,   75,    0
  2358,108974,19690220,   35,    0
  2358,108974,19690221,   21,    0
  2358,108974,19690222,    2,    0
  2358,108974,19690223,    0,    0
  2358,108974,19690224,    0,    0
  2358,108974,19690225,    1,    0
  2358,108974,19690226,    6,    0
  2358,108974,19690227,    0,    0
  2358,108974,19690228,    0,    0
  2358,108974,19690301,    0,    0
  2358,108974,19690302,    0,    0
  2358,108974,19690303,    0,    0
  2358,108974,19690304,    0,    0
  2358,108974,19690305,    0,    0
  2358,108974,19690306,    0,    0
  2358,108974,19690307,    0,    0
  2358,108974,19690308,    0,    0
  2358,108974,19690309,    0,    0
  2358,108974,19690310,   95,    0
  2358,108974,19690311,   28,    0
  2358,108974,19690312,  102,    0
  2358,108974,19690313,  188,    0
  2358,108974,19690314,   42,    0
  2358,108974,19690315,   43,    0
  2358,108974,19690316,   16,    0
  2358,108974,19690317,   11,    0
  2358,108974,19690318,   22,    0
  2358,108974,19690319,    0,    0
  2358,108974,19690320,    0,    0
  2358,108974,19690321,    0,    0
  2358,108974,19690322,    0,    0
  2358,108974,19690323,    0,    0
  2358,108974,19690324,    0,    0
  2358,108974,19690325,    0,    0
  2358,108974,19690326,    0,    0
  2358,108974,19690327,    0,    0
  2358,108974,19690328,    0,    0
  2358,108974,19690329,    3,    0
  2358,108974,19690330,   43,    0
  2358,108974,19690331,   99,    0
  2358,108974,19690401,    7,    0
  2358,108974,19690402,    0,    0
  2358,108974,19690403,    0,    0
  2358,108974,19690404,    0,    0
  2358,108974,19690405,    0,    0
  2358,108974,19690406,    0,    0
  2358,108974,19690407,    0,    0
  2358,108974,19690408,    0,    0
  2358,108974,19690409,    0,    0
  2358,108974,19690410,    5,    0
  2358,108974,19690411,  158,    0
  2358,108974,19690412,   27,    0
  2358,108974,19690413,   22,    0
  2358,108974,19690414,   59,    0
  2358,108974,19690415,   98,    0
  2358,108974,19690416,    1,    0
  2358,108974,19690417,    0,    0
  2358,108974,19690418,   16,    0
  2358,108974,19690419,    0,    0
  2358,108974,19690420,   17,    0
  2358,108974,19690421,  111,    0
  2358,108974,19690422,   28,    0
  2358,108974,19690423,    7,    0
  2358,108974,19690424,   99,    0
  2358,108974,19690425,    0,    0
  2358,108974,19690426,   26,    0
  2358,108974,19690427,    0,    0
  2358,108974,19690428,    0,    0
  2358,108974,19690429,    0,    0
  2358,108974,19690430,    0,    0
  2358,108974,19690501,   23,    0
  2358,108974,19690502,   13,    0
  2358,108974,19690503,   11,    0
  2358,108974,19690504,   19,    0
  2358,108974,19690505,    0,    0
  2358,108974,19690506,   73,    0
  2358,108974,19690507,    0,    0
  2358,108974,19690508,    0,    0
  2358,108974,19690509,    6,    0
  2358,108974,19690510,   78,    0
  2358,108974,19690511,    0,    0
  2358,108974,19690512,    0,    0
  2358,108974,19690513,    0,    0
  2358,108974,19690514,   79,    0
  2358,108974,19690515,   19,    0
  2358,108974,19690516,    5,    0
  2358,108974,19690517,   89,    0
  2358,108974,19690518,   50,    0
  2358,108974,19690519,   64,    0
  2358,108974,19690520,    5,    0
  2358,108974,19690521,    0,    0
  2358,108974,19690522,    0,    0
  2358,108974,19690523,    0,    0
  2358,108974,19690524,    0,    0
  2358,108974,19690525,    0,    0
  2358,108974,19690526,    0,    0
  2358,108974,19690527,   35,    0
  2358,108974,19690528,    0,    0
  2358,108974,19690529,   35,    0
  2358,108974,19690530,   26,    0
  2358,108974,19690531,   70,    0
  2358,108974,19690601,    0,    0
  2358,108974,19690602,  222,    0
  2358,108974,19690603,    9,    0
  2358,108974,19690604,   85,    0
  2358,108974,19690605,    0,    0
  2358,108974,19690606,    0,    0
  2358,108974,19690607,    0,    0
  2358,108974,19690608,    0,    0
  2358,108974,19690609,    0,    0
  2358,108974,19690610,    0,    0
  2358,108974,19690611,    0,    0
  2358,108974,19690612,    0,    0
  2358,108974,19690613,    0,    0
  2358,108974,19690614,    0,    0
  2358,108974,19690615,    0,    0
  2358,108974,19690616,  132,    0
  2358,108974,19690617,    1,    0
  2358,108974,19690618,    0,    0
  2358,108974,19690619,    0,    0
  2358,108974,19690620,    2,    0
  2358,108974,19690621,   12,    0
  2358,108974,19690622,    0,    0
  2358,108974,19690623,    0,    0
  2358,108974,19690624,   14,    0
  2358,108974,19690625,    1,    0
  2358,108974,19690626,    4,    0
  2358,108974,19690627,   46,    0
  2358,108974,19690628,    0,    0
  2358,108974,19690629,    0,    0
  2358,108974,19690630,    0,    0
  2358,108974,19690701,    0,    0
  2358,108974,19690702,   15,    0
  2358,108974,19690703,    1,    0
  2358,108974,19690704,    0,    0
  2358,108974,19690705,    0,    0
  2358,108974,19690706,   40,    0
  2358,108974,19690707,  194,    0
  2358,108974,19690708,  257,    0
  2358,108974,19690709,   10,    0
  2358,108974,19690710,   70,    0
  2358,108974,19690711,   10,    0
  2358,108974,19690712,    0,    0
  2358,108974,19690713,    0,    0
  2358,108974,19690714,    0,    0
  2358,108974,19690715,    0,    0
  2358,108974,19690716,    0,    0
  2358,108974,19690717,    0,    0
  2358,108974,19690718,    0,    0
  2358,108974,19690719,    1,    0
  2358,108974,19690720,    0,    0
  2358,108974,19690721,    0,    0
  2358,108974,19690722,    0,    0
  2358,108974,19690723,    9,    0
  2358,108974,19690724,    0,    0
  2358,108974,19690725,    0,    0
  2358,108974,19690726,    0,    0
  2358,108974,19690727,    0,    0
  2358,108974,19690728,    0,    0
  2358,108974,19690729,    0,    0
  2358,108974,19690730,    0,    0
  2358,108974,19690731,    0,    0
  2358,108974,19690801,   57,    0
  2358,108974,19690802,   42,    0
  2358,108974,19690803,    0,    0
  2358,108974,19690804,    0,    0
  2358,108974,19690805,    0,    0
  2358,108974,19690806,    0,    0
  2358,108974,19690807,    0,    0
  2358,108974,19690808,    0,    0
  2358,108974,19690809,    0,    0
  2358,108974,19690810,    0,    0
  2358,108974,19690811,    0,    0
  2358,108974,19690812,  130,    0
  2358,108974,19690813,    0,    0
  2358,108974,19690814,    3,    0
  2358,108974,19690815,  471,    0
  2358,108974,19690816,  152,    0
  2358,108974,19690817,    0,    0
  2358,108974,19690818,    3,    0
  2358,108974,19690819,   31,    0
  2358,108974,19690820,  132,    0
  2358,108974,19690821,   69,    0
  2358,108974,19690822,  207,    0
  2358,108974,19690823,  250,    0
  2358,108974,19690824,   15,    0
  2358,108974,19690825,  149,    0
  2358,108974,19690826,   66,    0
  2358,108974,19690827,   87,    0
  2358,108974,19690828,  171,    0
  2358,108974,19690829,    4,    0
  2358,108974,19690830,    0,    0
  2358,108974,19690831,    0,    0
  2358,108974,19690901,    0,    0
  2358,108974,19690902,    0,    0
  2358,108974,19690903,    0,    0
  2358,108974,19690904,    0,    0
  2358,108974,19690905,    0,    0
  2358,108974,19690906,    0,    0
  2358,108974,19690907,    0,    0
  2358,108974,19690908,    0,    0
  2358,108974,19690909,    0,    0
  2358,108974,19690910,    0,    0
  2358,108974,19690911,    0,    0
  2358,108974,19690912,    0,    0
  2358,108974,19690913,    0,    0
  2358,108974,19690914,    0,    0
  2358,108974,19690915,    0,    0
  2358,108974,19690916,    0,    0
  2358,108974,19690917,   55,    0
  2358,108974,19690918,    0,    0
  2358,108974,19690919,    0,    0
  2358,108974,19690920,    1,    0
  2358,108974,19690921,    5,    0
  2358,108974,19690922,    0,    0
  2358,108974,19690923,    0,    0
  2358,108974,19690924,    0,    0
  2358,108974,19690925,    0,    0
  2358,108974,19690926,   30,    0
  2358,108974,19690927,    0,    0
  2358,108974,19690928,   18,    0
  2358,108974,19690929,    0,    0
  2358,108974,19690930,    0,    0
  2358,108974,19691001,   10,    0
  2358,108974,19691002,   38,    0
  2358,108974,19691003,    0,    0
  2358,108974,19691004,    0,    0
  2358,108974,19691005,    0,    0
  2358,108974,19691006,    0,    0
  2358,108974,19691007,    0,    0
  2358,108974,19691008,    0,    0
  2358,108974,19691009,    0,    0
  2358,108974,19691010,    1,    0
  2358,108974,19691011,    0,    0
  2358,108974,19691012,    3,    0
  2358,108974,19691013,    0,    0
  2358,108974,19691014,    0,    0
  2358,108974,19691015,    0,    0
  2358,108974,19691016,    0,    0
  2358,108974,19691017,    0,    0
  2358,108974,19691018,    1,    0
  2358,108974,19691019,    0,    0
  2358,108974,19691020,   10,    0
  2358,108974,19691021,    7,    0
  2358,108974,19691022,    5,    0
  2358,108974,19691023,   42,    0
  2358,108974,19691024,   42,    0
  2358,108974,19691025,   17,    0
  2358,108974,19691026,    0,    0
  2358,108974,19691027,    0,    0
  2358,108974,19691028,   23,    0
  2358,108974,19691029,    6,    0
  2358,108974,19691030,    2,    0
  2358,108974,19691031,    1,    0
  2358,108974,19691101,    0,    0
  2358,108974,19691102,    0,    0
  2358,108974,19691103,    0,    0
  2358,108974,19691104,  175,    0
  2358,108974,19691105,   27,    0
  2358,108974,19691106,    1,    0
  2358,108974,19691107,   65,    0
  2358,108974,19691108,   45,    0
  2358,108974,19691109,  240,    0
  2358,108974,19691110,    2,    0
  2358,108974,19691111,   69,    0
  2358,108974,19691112,   80,    0
  2358,108974,19691113,   52,    0
  2358,108974,19691114,    0,    0
  2358,108974,19691115,   41,    0
  2358,108974,19691116,   35,    0
  2358,108974,19691117,   25,    0
  2358,108974,19691118,   60,    0
  2358,108974,19691119,   40,    0
  2358,108974,19691120,    0,    0
  2358,108974,19691121,   23,    0
  2358,108974,19691122,    2,    0
  2358,108974,19691123,    0,    0
  2358,108974,19691124,   30,    0
  2358,108974,19691125,   21,    0
  2358,108974,19691126,    2,    0
  2358,108974,19691127,   88,    0
  2358,108974,19691128,   44,    0
  2358,108974,19691129,    7,    0
  2358,108974,19691130,    0,    0
  2358,108974,19691201,    7,    0
  2358,108974,19691202,   24,    0
  2358,108974,19691203,    4,    0
  2358,108974,19691204,    9,    0
  2358,108974,19691205,    5,    0
  2358,108974,19691206,    0,    0
  2358,108974,19691207,   56,    0
  2358,108974,19691208,    9,    0
  2358,108974,19691209,    0,    0
  2358,108974,19691210,    0,    0
  2358,108974,19691211,    0,    0
  2358,108974,19691212,    0,    0
  2358,108974,19691213,    1,    0
  2358,108974,19691214,  105,    0
  2358,108974,19691215,    0,    0
  2358,108974,19691216,    1,    0
  2358,108974,19691217,    0,    0
  2358,108974,19691218,    0,    0
  2358,108974,19691219,    0,    0
  2358,108974,19691220,    0,    0
  2358,108974,19691221,   67,    0
  2358,108974,19691222,   40,    0
  2358,108974,19691223,    6,    0
  2358,108974,19691224,   18,    0
  2358,108974,19691225,   30,    0
  2358,108974,19691226,    0,    0
  2358,108974,19691227,    0,    0
  2358,108974,19691228,    0,    0
  2358,108974,19691229,    0,    0
  2358,108974,19691230,    0,    0
  2358,108974,19691231,    0,    0
  2358,108974,19700101,   10,    0
  2358,108974,19700102,   27,    0
  2358,108974,19700103,    8,    0
  2358,108974,19700104,    0,    0
  2358,108974,19700105,   16,    0
  2358,108974,19700106,   39,    0
  2358,108974,19700107,    0,    0
  2358,108974,19700108,   14,    0
  2358,108974,19700109,   29,    0
  2358,108974,19700110,   22,    0
  2358,108974,19700111,    0,    0
  2358,108974,19700112,    0,    0
  2358,108974,19700113,    3,    0
  2358,108974,19700114,    5,    0
  2358,108974,19700115,   43,    0
  2358,108974,19700116,   18,    0
  2358,108974,19700117,    0,    0
  2358,108974,19700118,    0,    0
  2358,108974,19700119,    0,    0
  2358,108974,19700120,    0,    0
  2358,108974,19700121,    3,    0
  2358,108974,19700122,   15,    0
  2358,108974,19700123,   12,    0
  2358,108974,19700124,   17,    0
  2358,108974,19700125,   90,    0
  2358,108974,19700126,    2,    0
  2358,108974,19700127,    0,    0
  2358,108974,19700128,    0,    0
  2358,108974,19700129,    0,    0
  2358,108974,19700130,    0,    0
  2358,108974,19700131,    0,    0
  2358,108974,19700201,   50,    0
  2358,108974,19700202,   96,    0
  2358,108974,19700203,    0,    0
  2358,108974,19700204,   23,    0
  2358,108974,19700205,    6,    0
  2358,108974,19700206,    0,    0
  2358,108974,19700207,   55,    0
  2358,108974,19700208,   54,    0
  2358,108974,19700209,   26,    0
  2358,108974,19700210,   47,    0
  2358,108974,19700211,   11,    0
  2358,108974,19700212,    9,    0
  2358,108974,19700213,    0,    0
  2358,108974,19700214,    0,    0
  2358,108974,19700215,   55,    0
  2358,108974,19700216,   21,    0
  2358,108974,19700217,   64,    0
  2358,108974,19700218,    4,    0
  2358,108974,19700219,   87,    0
  2358,108974,19700220,    3,    0
  2358,108974,19700221,  190,    0
  2358,108974,19700222,  125,    0
  2358,108974,19700223,    5,    0
  2358,108974,19700224,   30,    0
  2358,108974,19700225,   15,    0
  2358,108974,19700226,    0,    0
  2358,108974,19700227,    0,    0
  2358,108974,19700228,    0,    0
  2358,108974,19700301,   94,    0
  2358,108974,19700302,   15,    0
  2358,108974,19700303,   57,    0
  2358,108974,19700304,    0,    0
  2358,108974,19700305,    4,    0
  2358,108974,19700306,   80,    0
  2358,108974,19700307,    0,    0
  2358,108974,19700308,   10,    0
  2358,108974,19700309,    3,    0
  2358,108974,19700310,    0,    0
  2358,108974,19700311,    0,    0
  2358,108974,19700312,    0,    0
  2358,108974,19700313,    0,    0
  2358,108974,19700314,    0,    0
  2358,108974,19700315,    4,    0
  2358,108974,19700316,    0,    0
  2358,108974,19700317,   44,    0
  2358,108974,19700318,    0,    0
  2358,108974,19700319,    8,    0
  2358,108974,19700320,    1,    0
  2358,108974,19700321,   13,    0
  2358,108974,19700322,    0,    0
  2358,108974,19700323,   96,    0
  2358,108974,19700324,    0,    0
  2358,108974,19700325,    0,    0
  2358,108974,19700326,   11,    0
  2358,108974,19700327,   10,    0
  2358,108974,19700328,   20,    0
  2358,108974,19700329,    1,    0
  2358,108974,19700330,   34,    0
  2358,108974,19700331,   59,    0
  2358,108974,19700401,   48,    0
  2358,108974,19700402,   20,    0
  2358,108974,19700403,   55,    0
  2358,108974,19700404,   13,    0
  2358,108974,19700405,   45,    0
  2358,108974,19700406,  150,    0
  2358,108974,19700407,   10,    0
  2358,108974,19700408,    6,    0
  2358,108974,19700409,    2,    0
  2358,108974,19700410,    0,    0
  2358,108974,19700411,    9,    0
  2358,108974,19700412,   68,    0
  2358,108974,19700413,   34,    0
  2358,108974,19700414,    0,    0
  2358,108974,19700415,   29,    0
  2358,108974,19700416,   15,    0
  2358,108974,19700417,   75,    0
  2358,108974,19700418,    0,    0
  2358,108974,19700419,    0,    0
  2358,108974,19700420,    9,    0
  2358,108974,19700421,   66,    0
  2358,108974,19700422,    9,    0
  2358,108974,19700423,    1,    0
  2358,108974,19700424,   64,    0
  2358,108974,19700425,    0,    0
  2358,108974,19700426,    4,    0
  2358,108974,19700427,    4,    0
  2358,108974,19700428,   90,    0
  2358,108974,19700429,   22,    0
  2358,108974,19700430,    2,    0
  2358,108974,19700501,   33,    0
  2358,108974,19700502,   25,    0
  2358,108974,19700503,    0,    0
  2358,108974,19700504,    0,    0
  2358,108974,19700505,    0,    0
  2358,108974,19700506,    0,    0
  2358,108974,19700507,    0,    0
  2358,108974,19700508,    0,    0
  2358,108974,19700509,    0,    0
  2358,108974,19700510,    0,    0
  2358,108974,19700511,    1,    0
  2358,108974,19700512,    0,    0
  2358,108974,19700513,    0,    0
  2358,108974,19700514,    0,    0
  2358,108974,19700515,    0,    0
  2358,108974,19700516,    5,    0
  2358,108974,19700517,    0,    0
  2358,108974,19700518,    0,    0
  2358,108974,19700519,   40,    0
  2358,108974,19700520,    1,    0
  2358,108974,19700521,   22,    0
  2358,108974,19700522,    3,    0
  2358,108974,19700523,    0,    0
  2358,108974,19700524,    0,    0
  2358,108974,19700525,    0,    0
  2358,108974,19700526,   10,    0
  2358,108974,19700527,    0,    0
  2358,108974,19700528,    0,    0
  2358,108974,19700529,    0,    0
  2358,108974,19700530,    3,    0
  2358,108974,19700531,    2,    0
  2358,108974,19700601,    0,    0
  2358,108974,19700602,    0,    0
  2358,108974,19700603,    0,    0
  2358,108974,19700604,    0,    0
  2358,108974,19700605,    0,    0
  2358,108974,19700606,    0,    0
  2358,108974,19700607,    0,    0
  2358,108974,19700608,    0,    0
  2358,108974,19700609,    0,    0
  2358,108974,19700610,    0,    0
  2358,108974,19700611,    0,    0
  2358,108974,19700612,    0,    0
  2358,108974,19700613,    0,    0
  2358,108974,19700614,    0,    0
  2358,108974,19700615,    0,    0
  2358,108974,19700616,    0,    0
  2358,108974,19700617,    0,    0
  2358,108974,19700618,    0,    0
  2358,108974,19700619,    0,    0
  2358,108974,19700620,    0,    0
  2358,108974,19700621,    2,    0
  2358,108974,19700622,    0,    0
  2358,108974,19700623,   24,    0
  2358,108974,19700624,   24,    0
  2358,108974,19700625,    0,    0
  2358,108974,19700626,    0,    0
  2358,108974,19700627,   78,    0
  2358,108974,19700628,   30,    0
  2358,108974,19700629,  175,    0
  2358,108974,19700630,   84,    0
  2358,108974,19700701,   15,    0
  2358,108974,19700702,   39,    0
  2358,108974,19700703,   21,    0
  2358,108974,19700704,   20,    0
  2358,108974,19700705,    0,    0
  2358,108974,19700706,    0,    0
  2358,108974,19700707,    0,    0
  2358,108974,19700708,    0,    0
  2358,108974,19700709,   91,    0
  2358,108974,19700710,    0,    0
  2358,108974,19700711,    0,    0
  2358,108974,19700712,    0,    0
  2358,108974,19700713,  132,    0
  2358,108974,19700714,  164,    0
  2358,108974,19700715,   36,    0
  2358,108974,19700716,    7,    0
  2358,108974,19700717,    0,    0
  2358,108974,19700718,    3,    0
  2358,108974,19700719,  108,    0
  2358,108974,19700720,  214,    0
  2358,108974,19700721,    0,    0
  2358,108974,19700722,    0,    0
  2358,108974,19700723,    0,    0
  2358,108974,19700724,   44,    0
  2358,108974,19700725,   51,    0
  2358,108974,19700726,   26,    0
  2358,108974,19700727,    4,    0
  2358,108974,19700728,   46,    0
  2358,108974,19700729,    0,    0
  2358,108974,19700730,    0,    0
  2358,108974,19700731,    0,    0
  2358,108974,19700801,    0,    0
  2358,108974,19700802,    0,    0
  2358,108974,19700803,    0,    0
  2358,108974,19700804,    0,    0
  2358,108974,19700805,    0,    0
  2358,108974,19700806,    0,    0
  2358,108974,19700807,   22,    0
  2358,108974,19700808,  175,    0
  2358,108974,19700809,    0,    0
  2358,108974,19700810,   65,    0
  2358,108974,19700811,    0,    0
  2358,108974,19700812,    0,    0
  2358,108974,19700813,   12,    0
  2358,108974,19700814,    0,    0
  2358,108974,19700815,    1,    0
  2358,108974,19700816,    5,    0
  2358,108974,19700817,   50,    0
  2358,108974,19700818,   16,    0
  2358,108974,19700819,   16,    0
  2358,108974,19700820,    1,    0
  2358,108974,19700821,    0,    0
  2358,108974,19700822,    4,    0
  2358,108974,19700823,    0,    0
  2358,108974,19700824,    0,    0
  2358,108974,19700825,    0,    0
  2358,108974,19700826,    0,    0
  2358,108974,19700827,    0,    0
  2358,108974,19700828,    0,    0
  2358,108974,19700829,    0,    0
  2358,108974,19700830,    0,    0
  2358,108974,19700831,    8,    0
  2358,108974,19700901,    0,    0
  2358,108974,19700902,    4,    0
  2358,108974,19700903,    4,    0
  2358,108974,19700904,    1,    0
  2358,108974,19700905,    0,    0
  2358,108974,19700906,    0,    0
  2358,108974,19700907,    0,    0
  2358,108974,19700908,    4,    0
  2358,108974,19700909,   62,    0
  2358,108974,19700910,    0,    0
  2358,108974,19700911,   13,    0
  2358,108974,19700912,  168,    0
  2358,108974,19700913,  127,    0
  2358,108974,19700914,   39,    0
  2358,108974,19700915,  376,    0
  2358,108974,19700916,    2,    0
  2358,108974,19700917,    0,    0
  2358,108974,19700918,    0,    0
  2358,108974,19700919,    0,    0
  2358,108974,19700920,    0,    0
  2358,108974,19700921,    0,    0
  2358,108974,19700922,    0,    0
  2358,108974,19700923,    0,    0
  2358,108974,19700924,    0,    0
  2358,108974,19700925,    0,    0
  2358,108974,19700926,    0,    0
  2358,108974,19700927,    0,    0
  2358,108974,19700928,    0,    0
  2358,108974,19700929,   10,    0
  2358,108974,19700930,   64,    0
  2358,108974,19701001,   45,    0
  2358,108974,19701002,  115,    0
  2358,108974,19701003,  137,    0
  2358,108974,19701004,   75,    0
  2358,108974,19701005,    7,    0
  2358,108974,19701006,    9,    0
  2358,108974,19701007,    7,    0
  2358,108974,19701008,    0,    0
  2358,108974,19701009,    0,    0
  2358,108974,19701010,    0,    0
  2358,108974,19701011,    0,    0
  2358,108974,19701012,    0,    0
  2358,108974,19701013,    0,    0
  2358,108974,19701014,    0,    0
  2358,108974,19701015,    0,    0
  2358,108974,19701016,    0,    0
  2358,108974,19701017,    0,    0
  2358,108974,19701018,   55,    0
  2358,108974,19701019,  175,    0
  2358,108974,19701020,  157,    0
  2358,108974,19701021,   45,    0
  2358,108974,19701022,   20,    0
  2358,108974,19701023,   10,    0
  2358,108974,19701024,   18,    0
  2358,108974,19701025,   21,    0
  2358,108974,19701026,    9,    0
  2358,108974,19701027,   85,    0
  2358,108974,19701028,   67,    0
  2358,108974,19701029,    4,    0
  2358,108974,19701030,   75,    0
  2358,108974,19701031,   34,    0
  2358,108974,19701101,  145,    0
  2358,108974,19701102,  176,    0
  2358,108974,19701103,    3,    0
  2358,108974,19701104,   59,    0
  2358,108974,19701105,   60,    0
  2358,108974,19701106,   45,    0
  2358,108974,19701107,    0,    0
  2358,108974,19701108,   36,    0
  2358,108974,19701109,   50,    0
  2358,108974,19701110,   30,    0
  2358,108974,19701111,    5,    0
  2358,108974,19701112,   88,    0
  2358,108974,19701113,    0,    0
  2358,108974,19701114,    2,    0
  2358,108974,19701115,   45,    0
  2358,108974,19701116,   24,    0
  2358,108974,19701117,   76,    0
  2358,108974,19701118,  126,    0
  2358,108974,19701119,    5,    0
  2358,108974,19701120,   30,    0
  2358,108974,19701121,    1,    0
  2358,108974,19701122,    0,    0
  2358,108974,19701123,    2,    0
  2358,108974,19701124,    0,    0
  2358,108974,19701125,    0,    0
  2358,108974,19701126,    2,    0
  2358,108974,19701127,    1,    0
  2358,108974,19701128,    5,    0
  2358,108974,19701129,   25,    0
  2358,108974,19701130,   85,    0
  2358,108974,19701201,   42,    0
  2358,108974,19701202,  121,    0
  2358,108974,19701203,    4,    0
  2358,108974,19701204,  150,    0
  2358,108974,19701205,    0,    0
  2358,108974,19701206,  173,    0
  2358,108974,19701207,   10,    0
  2358,108974,19701208,    0,    0
  2358,108974,19701209,    2,    0
  2358,108974,19701210,    0,    0
  2358,108974,19701211,    0,    0
  2358,108974,19701212,    0,    0
  2358,108974,19701213,    1,    0
  2358,108974,19701214,    5,    0
  2358,108974,19701215,    0,    0
  2358,108974,19701216,    0,    0
  2358,108974,19701217,    4,    0
  2358,108974,19701218,    1,    0
  2358,108974,19701219,    1,    0
  2358,108974,19701220,    9,    0
  2358,108974,19701221,   12,    0
  2358,108974,19701222,    2,    0
  2358,108974,19701223,    0,    0
  2358,108974,19701224,    5,    0
  2358,108974,19701225,    7,    0
  2358,108974,19701226,    0,    0
  2358,108974,19701227,    0,    0
  2358,108974,19701228,   36,    0
  2358,108974,19701229,    0,    0
  2358,108974,19701230,    0,    0
  2358,108974,19701231,    0,    0
  2358,108974,19710101,   15,    0
  2358,108974,19710102,   27,    0
  2358,108974,19710103,    0,    0
  2358,108974,19710104,    0,    0
  2358,108974,19710105,    1,    0
  2358,108974,19710106,    0,    0
  2358,108974,19710107,   26,    0
  2358,108974,19710108,   17,    0
  2358,108974,19710109,    0,    0
  2358,108974,19710110,    0,    0
  2358,108974,19710111,    0,    0
  2358,108974,19710112,    1,    0
  2358,108974,19710113,    0,    0
  2358,108974,19710114,    0,    0
  2358,108974,19710115,    3,    0
  2358,108974,19710116,   24,    0
  2358,108974,19710117,    1,    0
  2358,108974,19710118,   20,    0
  2358,108974,19710119,    4,    0
  2358,108974,19710120,   29,    0
  2358,108974,19710121,    4,    0
  2358,108974,19710122,   35,    0
  2358,108974,19710123,  131,    0
  2358,108974,19710124,   53,    0
  2358,108974,19710125,   90,    0
  2358,108974,19710126,   76,    0
  2358,108974,19710127,   53,    0
  2358,108974,19710128,   60,    0
  2358,108974,19710129,    1,    0
  2358,108974,19710130,   67,    0
  2358,108974,19710131,    5,    0
  2358,108974,19710201,    0,    0
  2358,108974,19710202,   97,    0
  2358,108974,19710203,    3,    0
  2358,108974,19710204,    2,    0
  2358,108974,19710205,    1,    0
  2358,108974,19710206,   12,    0
  2358,108974,19710207,    3,    0
  2358,108974,19710208,    0,    0
  2358,108974,19710209,    0,    0
  2358,108974,19710210,    0,    0
  2358,108974,19710211,    0,    0
  2358,108974,19710212,   85,    0
  2358,108974,19710213,    4,    0
  2358,108974,19710214,    0,    0
  2358,108974,19710215,  136,    0
  2358,108974,19710216,    0,    0
  2358,108974,19710217,   43,    0
  2358,108974,19710218,    1,    0
  2358,108974,19710219,    0,    0
  2358,108974,19710220,   21,    0
  2358,108974,19710221,   11,    0
  2358,108974,19710222,    0,    0
  2358,108974,19710223,    0,    0
  2358,108974,19710224,    5,    0
  2358,108974,19710225,    1,    0
  2358,108974,19710226,    0,    0
  2358,108974,19710227,    0,    0
  2358,108974,19710228,    1,    0
  2358,108974,19710301,    1,    0
  2358,108974,19710302,   75,    0
  2358,108974,19710303,    0,    0
  2358,108974,19710304,    2,    0
  2358,108974,19710305,   14,    0
  2358,108974,19710306,    0,    0
  2358,108974,19710307,    2,    0
  2358,108974,19710308,    5,    0
  2358,108974,19710309,    1,    0
  2358,108974,19710310,    3,    0
  2358,108974,19710311,   65,    0
  2358,108974,19710312,    4,    0
  2358,108974,19710313,    1,    0
  2358,108974,19710314,   13,    0
  2358,108974,19710315,   35,    0
  2358,108974,19710316,   60,    0
  2358,108974,19710317,   68,    0
  2358,108974,19710318,   38,    0
  2358,108974,19710319,   47,    0
  2358,108974,19710320,    1,    0
  2358,108974,19710321,    0,    0
  2358,108974,19710322,    0,    0
  2358,108974,19710323,   46,    0
  2358,108974,19710324,   18,    0
  2358,108974,19710325,    4,    0
  2358,108974,19710326,    8,    0
  2358,108974,19710327,    0,    0
  2358,108974,19710328,    0,    0
  2358,108974,19710329,    0,    0
  2358,108974,19710330,    0,    0
  2358,108974,19710331,    0,    0
  2358,108974,19710401,   17,    0
  2358,108974,19710402,    0,    0
  2358,108974,19710403,    0,    0
